disrict,client_id,client_catg,region,creation_date,target
69,train_Client_28804,11,107,13/04/2009,0.0
69,train_Client_28805,11,103,18/09/2017,0.0
69,train_Client_28806,11,104,11/02/1994,0.0
62,train_Client_28807,11,301,27/09/1977,0.0
60,train_Client_28808,11,101,19/08/2018,0.0
63,train_Client_28809,11,311,24/12/1986,0.0
69,train_Client_2881,11,107,04/07/2015,0.0
63,train_Client_28810,11,312,23/09/2013,0.0
62,train_Client_28811,11,303,09/12/2017,0.0
62,train_Client_28812,11,301,15/03/2018,0.0
60,train_Client_28813,11,101,26/07/2007,0.0
62,train_Client_28814,11,305,11/10/1977,1.0
62,train_Client_28815,11,302,26/01/1983,0.0
62,train_Client_28816,11,302,21/04/2012,0.0
69,train_Client_28817,11,103,29/06/2004,0.0
69,train_Client_28818,51,107,27/06/2001,0.0
63,train_Client_28819,11,311,09/01/2017,0.0
62,train_Client_2882,11,302,08/12/1986,0.0
69,train_Client_28820,11,104,08/12/2016,0.0
63,train_Client_28821,11,311,07/09/2012,0.0
60,train_Client_28822,11,101,01/09/1994,0.0
69,train_Client_28823,11,104,20/07/1998,0.0
69,train_Client_28824,11,104,14/06/2002,0.0
60,train_Client_28825,11,101,23/01/2006,0.0
62,train_Client_28826,11,309,05/12/1989,0.0
60,train_Client_28827,11,101,04/11/2008,0.0
63,train_Client_28828,11,312,20/12/2010,0.0
69,train_Client_28829,11,107,23/09/2004,0.0
63,train_Client_2883,11,306,22/06/1978,0.0
62,train_Client_28830,11,305,13/02/2007,0.0
62,train_Client_28831,11,304,02/05/1997,0.0
69,train_Client_28832,11,104,10/11/1997,1.0
60,train_Client_28833,11,101,12/11/1999,0.0
60,train_Client_28834,11,101,11/12/2012,0.0
69,train_Client_28835,11,104,29/09/1993,0.0
60,train_Client_28836,11,101,30/12/2004,0.0
63,train_Client_28837,11,308,23/11/2011,0.0
62,train_Client_28838,11,310,04/06/2010,0.0
62,train_Client_28839,11,310,10/04/1998,0.0
62,train_Client_2884,11,304,21/07/1980,0.0
60,train_Client_28840,11,101,18/01/1995,0.0
62,train_Client_28841,11,301,26/04/2010,0.0
62,train_Client_28842,11,307,23/05/2005,0.0
69,train_Client_28843,11,107,16/11/1992,0.0
69,train_Client_28844,11,103,02/08/2013,0.0
69,train_Client_28845,11,103,19/05/2009,0.0
60,train_Client_28846,11,101,09/06/2006,0.0
69,train_Client_28847,11,103,10/10/2009,0.0
62,train_Client_28848,11,304,12/03/2012,0.0
62,train_Client_28849,11,302,13/05/2002,0.0
63,train_Client_2885,11,306,07/03/2007,0.0
60,train_Client_28850,11,101,21/08/1979,1.0
62,train_Client_28851,11,303,20/08/2018,0.0
69,train_Client_28852,11,107,18/11/2002,0.0
60,train_Client_28853,11,101,12/12/2000,0.0
69,train_Client_28854,11,104,19/05/1998,0.0
60,train_Client_28855,11,101,18/01/2008,0.0
63,train_Client_28856,11,308,12/02/2019,0.0
60,train_Client_28857,11,101,15/02/2007,0.0
60,train_Client_28858,11,101,23/02/2004,0.0
62,train_Client_28859,11,307,17/03/1981,0.0
62,train_Client_2886,11,371,28/05/2015,0.0
69,train_Client_28860,11,104,18/03/1994,0.0
62,train_Client_28861,11,303,07/09/2017,0.0
63,train_Client_28862,11,311,17/11/1995,0.0
62,train_Client_28863,11,310,16/07/2012,0.0
60,train_Client_28864,11,101,28/09/1993,0.0
60,train_Client_28865,11,101,08/02/2005,0.0
60,train_Client_28866,11,101,16/11/2006,0.0
62,train_Client_28867,11,309,29/11/2007,0.0
60,train_Client_28868,11,101,21/09/1989,0.0
69,train_Client_28869,11,107,30/06/2014,0.0
60,train_Client_2887,11,101,08/12/1989,0.0
69,train_Client_28870,11,107,20/11/2015,0.0
60,train_Client_28871,11,101,04/01/2007,0.0
69,train_Client_28872,11,103,06/05/2016,0.0
60,train_Client_28873,11,101,28/09/1994,0.0
60,train_Client_28874,11,101,26/02/1988,0.0
60,train_Client_28875,11,101,30/06/1990,0.0
62,train_Client_28876,11,305,15/12/2004,0.0
63,train_Client_28877,11,311,18/03/2011,0.0
63,train_Client_28878,11,308,29/07/2017,0.0
69,train_Client_28879,11,104,15/04/1985,1.0
62,train_Client_2888,11,303,18/12/2002,0.0
62,train_Client_28880,11,307,27/08/2004,0.0
63,train_Client_28881,11,306,13/08/2011,0.0
69,train_Client_28882,11,107,17/11/2009,0.0
69,train_Client_28883,11,103,22/04/2014,0.0
62,train_Client_28884,11,305,17/11/2004,0.0
69,train_Client_28885,11,105,09/11/2010,0.0
60,train_Client_28886,11,101,18/06/2013,0.0
63,train_Client_28887,11,311,25/10/2013,0.0
63,train_Client_28888,11,311,16/05/2000,0.0
62,train_Client_28889,11,301,08/05/1984,0.0
62,train_Client_2889,11,304,22/03/1979,0.0
63,train_Client_28890,11,306,18/06/2008,0.0
69,train_Client_28891,11,104,25/03/2016,0.0
62,train_Client_28892,11,309,26/07/1979,0.0
63,train_Client_28893,11,313,21/07/2018,0.0
63,train_Client_28894,11,308,22/10/2007,1.0
69,train_Client_28895,11,107,02/04/2016,0.0
62,train_Client_28896,11,302,11/12/1992,0.0
62,train_Client_28897,11,301,10/06/1983,0.0
63,train_Client_28898,11,313,24/02/2018,0.0
69,train_Client_28899,11,104,14/12/2011,0.0
62,train_Client_289,11,310,21/09/2001,0.0
62,train_Client_2890,11,303,30/08/2006,0.0
60,train_Client_28900,11,101,29/10/2001,0.0
62,train_Client_28901,11,301,29/05/2015,0.0
62,train_Client_28902,11,310,25/12/2000,0.0
62,train_Client_28903,11,303,24/12/2002,1.0
62,train_Client_28904,11,304,20/10/1994,0.0
62,train_Client_28905,11,302,01/08/2016,0.0
69,train_Client_28906,11,104,04/12/2012,0.0
62,train_Client_28907,11,310,15/04/2015,0.0
69,train_Client_28908,11,107,05/12/2006,0.0
69,train_Client_28909,11,105,12/12/2008,0.0
69,train_Client_2891,11,103,24/09/2017,0.0
62,train_Client_28910,11,310,09/12/1996,0.0
60,train_Client_28911,11,101,21/03/1977,0.0
62,train_Client_28912,11,310,04/12/2003,0.0
69,train_Client_28913,11,103,25/06/1992,0.0
60,train_Client_28914,11,101,31/10/2009,0.0
62,train_Client_28915,11,304,29/11/2013,0.0
62,train_Client_28916,11,309,16/04/2018,0.0
60,train_Client_28917,11,101,15/11/1988,0.0
69,train_Client_28918,11,104,21/03/2017,0.0
60,train_Client_28919,11,101,28/12/2006,0.0
60,train_Client_2892,11,101,19/08/1978,0.0
62,train_Client_28920,11,301,03/09/2015,0.0
69,train_Client_28921,11,104,15/11/1991,1.0
62,train_Client_28922,11,303,27/03/2007,0.0
62,train_Client_28923,11,304,18/08/1977,0.0
60,train_Client_28924,11,101,07/07/2008,0.0
69,train_Client_28925,11,103,13/10/2012,0.0
62,train_Client_28926,11,303,26/07/2008,0.0
60,train_Client_28927,11,101,15/04/1996,0.0
60,train_Client_28928,11,101,19/06/1979,0.0
63,train_Client_28929,11,311,08/06/1998,0.0
63,train_Client_2893,11,311,23/08/2000,0.0
62,train_Client_28930,11,307,26/02/2019,0.0
69,train_Client_28931,11,107,01/06/2000,0.0
63,train_Client_28932,11,311,16/08/1990,0.0
62,train_Client_28933,11,307,28/06/2002,0.0
62,train_Client_28934,11,301,08/11/2011,0.0
62,train_Client_28935,11,303,17/12/2007,0.0
62,train_Client_28936,11,310,08/12/1986,0.0
60,train_Client_28937,11,101,26/12/1978,0.0
62,train_Client_28938,11,301,14/05/1981,0.0
60,train_Client_28939,11,101,13/12/2010,0.0
62,train_Client_2894,11,310,11/05/2005,0.0
63,train_Client_28940,11,306,19/05/1993,0.0
63,train_Client_28941,11,311,08/12/1997,1.0
63,train_Client_28942,11,312,20/11/1997,0.0
60,train_Client_28943,11,101,30/12/1978,0.0
69,train_Client_28944,11,106,23/10/1985,0.0
62,train_Client_28945,11,303,02/06/2010,0.0
63,train_Client_28946,11,372,14/04/2010,0.0
69,train_Client_28947,11,206,19/12/2011,0.0
63,train_Client_28948,11,311,22/12/1987,0.0
62,train_Client_28949,11,307,05/09/2013,0.0
62,train_Client_2895,11,307,16/06/2014,0.0
62,train_Client_28950,11,302,21/05/2002,0.0
63,train_Client_28951,11,306,24/09/2002,1.0
69,train_Client_28952,11,107,26/01/2010,0.0
63,train_Client_28953,11,312,31/12/1985,1.0
60,train_Client_28954,11,101,17/12/2008,0.0
69,train_Client_28955,11,104,30/04/2014,0.0
69,train_Client_28956,11,104,18/10/2006,0.0
60,train_Client_28957,11,101,21/04/1981,0.0
62,train_Client_28958,11,303,10/04/2012,0.0
62,train_Client_28959,11,301,13/12/2017,0.0
62,train_Client_2896,11,307,10/12/1985,1.0
62,train_Client_28960,11,303,10/11/1981,1.0
63,train_Client_28961,11,306,31/12/2004,0.0
60,train_Client_28962,11,101,08/06/2012,0.0
62,train_Client_28963,11,371,03/10/2011,0.0
60,train_Client_28964,11,101,01/03/2008,0.0
63,train_Client_28965,11,311,29/08/2003,0.0
63,train_Client_28966,11,311,27/05/2003,0.0
69,train_Client_28967,11,105,13/04/1983,0.0
62,train_Client_28968,11,310,18/04/2011,0.0
60,train_Client_28969,11,101,26/10/2009,0.0
63,train_Client_2897,11,311,30/08/2002,0.0
63,train_Client_28970,11,306,26/12/2002,0.0
69,train_Client_28971,51,107,26/06/1995,1.0
60,train_Client_28972,11,101,18/09/1996,0.0
62,train_Client_28973,11,310,21/05/2002,0.0
63,train_Client_28974,11,311,18/10/1988,0.0
63,train_Client_28975,11,306,12/12/2009,0.0
63,train_Client_28976,11,312,12/11/1992,1.0
62,train_Client_28977,11,305,13/06/1991,0.0
69,train_Client_28978,11,107,09/03/1978,0.0
63,train_Client_28979,11,306,30/07/2002,0.0
60,train_Client_2898,11,101,26/04/1982,0.0
63,train_Client_28980,11,311,30/07/2010,1.0
63,train_Client_28981,11,313,10/12/1991,0.0
69,train_Client_28982,11,104,29/12/2002,0.0
69,train_Client_28983,11,107,05/12/2015,0.0
60,train_Client_28984,11,101,31/12/1979,0.0
63,train_Client_28985,11,306,28/03/2003,0.0
63,train_Client_28986,11,311,21/10/1988,1.0
62,train_Client_28987,11,305,26/07/2007,0.0
69,train_Client_28988,11,103,27/04/2004,0.0
69,train_Client_28989,12,107,07/11/1984,0.0
62,train_Client_2899,11,310,08/06/1994,0.0
60,train_Client_28990,11,101,09/02/2007,0.0
60,train_Client_28991,11,101,16/12/1980,0.0
62,train_Client_28992,11,303,26/07/2007,0.0
69,train_Client_28993,11,104,28/12/1995,0.0
62,train_Client_28994,12,310,26/02/2007,1.0
69,train_Client_28995,11,104,23/06/2014,0.0
63,train_Client_28996,11,306,19/12/2012,0.0
69,train_Client_28997,11,107,14/10/2005,1.0
62,train_Client_28998,12,303,22/08/2003,0.0
63,train_Client_28999,11,306,15/07/1985,0.0
69,train_Client_29,11,104,19/10/1999,0.0
69,train_Client_290,11,104,16/04/2019,0.0
62,train_Client_2900,11,309,31/01/2007,0.0
62,train_Client_29000,11,302,17/05/2000,0.0
63,train_Client_29001,11,308,30/11/2018,0.0
69,train_Client_29002,11,104,22/03/2017,0.0
63,train_Client_29003,11,312,16/04/2014,0.0
60,train_Client_29004,11,101,23/03/1981,0.0
62,train_Client_29005,11,301,01/08/1984,0.0
60,train_Client_29006,11,101,08/10/2004,0.0
62,train_Client_29007,11,302,24/10/2007,0.0
60,train_Client_29008,11,101,28/12/2009,0.0
63,train_Client_29009,11,313,24/12/2009,0.0
62,train_Client_2901,11,371,25/09/2002,0.0
62,train_Client_29010,11,302,28/07/1989,0.0
69,train_Client_29011,11,104,29/01/2002,0.0
69,train_Client_29012,11,103,30/09/2004,0.0
69,train_Client_29013,11,103,07/12/2007,0.0
69,train_Client_29014,11,107,11/05/2009,0.0
62,train_Client_29015,11,303,25/06/2001,0.0
63,train_Client_29016,11,311,09/06/1987,0.0
69,train_Client_29017,11,103,08/06/1989,0.0
60,train_Client_29018,11,101,23/12/2008,0.0
63,train_Client_29019,11,312,31/05/1994,0.0
69,train_Client_2902,11,105,18/04/2006,0.0
60,train_Client_29020,11,101,28/11/1990,0.0
63,train_Client_29021,11,311,30/07/2004,0.0
69,train_Client_29022,11,104,07/01/2015,0.0
63,train_Client_29023,11,306,04/02/2013,0.0
63,train_Client_29024,11,306,14/11/2001,0.0
62,train_Client_29025,11,301,29/05/2003,0.0
62,train_Client_29026,11,302,29/02/2008,0.0
63,train_Client_29027,11,311,28/04/2015,0.0
63,train_Client_29028,11,311,31/01/2018,0.0
62,train_Client_29029,11,301,10/01/1983,0.0
60,train_Client_2903,11,101,14/02/2009,0.0
69,train_Client_29030,11,103,15/09/2008,0.0
69,train_Client_29031,11,107,17/12/2014,0.0
69,train_Client_29032,11,104,14/03/2016,0.0
63,train_Client_29033,11,311,19/10/1990,0.0
63,train_Client_29034,11,311,21/01/2008,0.0
62,train_Client_29035,12,371,18/08/2010,0.0
63,train_Client_29036,11,311,29/09/2011,0.0
62,train_Client_29037,11,301,06/09/1988,0.0
69,train_Client_29038,11,107,22/07/2007,0.0
69,train_Client_29039,11,107,14/03/2017,0.0
60,train_Client_2904,11,101,03/06/2011,0.0
62,train_Client_29040,11,310,11/10/2007,0.0
62,train_Client_29041,11,304,08/12/1986,0.0
62,train_Client_29042,11,309,22/04/2019,0.0
62,train_Client_29043,11,309,02/05/1983,0.0
62,train_Client_29044,11,309,16/08/2018,0.0
60,train_Client_29045,11,101,31/03/2010,0.0
63,train_Client_29046,11,101,29/08/1988,0.0
69,train_Client_29047,11,103,05/12/2007,0.0
63,train_Client_29048,11,311,15/01/2015,0.0
69,train_Client_29049,11,103,28/03/2017,0.0
62,train_Client_2905,11,307,07/09/2011,0.0
62,train_Client_29050,11,305,12/11/1979,0.0
62,train_Client_29051,11,304,12/01/2012,0.0
62,train_Client_29052,11,305,14/12/2009,0.0
62,train_Client_29053,11,309,23/02/2010,0.0
63,train_Client_29054,11,311,28/06/1991,1.0
60,train_Client_29055,11,101,19/10/2004,0.0
69,train_Client_29056,11,104,27/03/1985,1.0
60,train_Client_29057,11,101,31/05/2011,0.0
69,train_Client_29058,11,104,05/11/1987,0.0
69,train_Client_29059,11,104,23/12/2014,0.0
60,train_Client_2906,11,101,01/11/1995,0.0
69,train_Client_29060,12,105,10/02/2015,0.0
62,train_Client_29061,11,310,26/12/2012,0.0
60,train_Client_29062,11,101,22/06/2000,0.0
60,train_Client_29063,11,101,26/02/2009,0.0
69,train_Client_29064,11,103,20/05/2010,0.0
60,train_Client_29065,11,101,08/12/1994,0.0
62,train_Client_29066,11,304,31/01/2003,0.0
60,train_Client_29067,11,101,23/05/2011,0.0
62,train_Client_29068,11,371,28/02/2000,0.0
63,train_Client_29069,11,306,07/01/2009,0.0
63,train_Client_2907,11,311,06/10/1993,1.0
60,train_Client_29070,11,101,07/12/2008,0.0
62,train_Client_29071,11,371,18/11/2009,0.0
62,train_Client_29072,11,302,25/11/1991,0.0
63,train_Client_29073,11,306,17/06/2008,0.0
69,train_Client_29074,11,103,14/05/2013,0.0
62,train_Client_29075,11,305,10/02/2010,0.0
60,train_Client_29076,11,101,08/12/1989,0.0
62,train_Client_29077,11,309,26/12/2007,0.0
60,train_Client_29078,11,101,21/07/1978,0.0
62,train_Client_29079,11,301,27/04/2006,0.0
63,train_Client_2908,11,311,20/02/2018,0.0
62,train_Client_29080,11,303,31/10/2007,1.0
62,train_Client_29081,11,304,14/07/1981,0.0
63,train_Client_29082,11,311,29/05/1992,1.0
62,train_Client_29083,11,303,21/10/1999,0.0
63,train_Client_29084,11,101,10/04/1992,0.0
62,train_Client_29085,11,303,12/02/2011,0.0
62,train_Client_29086,11,303,13/02/2014,0.0
63,train_Client_29087,11,311,21/12/1986,1.0
69,train_Client_29088,11,103,15/02/2008,1.0
62,train_Client_29089,11,307,14/02/2019,0.0
69,train_Client_2909,11,103,02/04/2011,0.0
62,train_Client_29090,11,304,14/03/1995,0.0
62,train_Client_29091,11,304,14/10/2014,0.0
62,train_Client_29092,11,303,30/10/1998,0.0
69,train_Client_29093,11,103,16/04/2014,1.0
60,train_Client_29094,11,101,26/09/1995,0.0
69,train_Client_29095,11,105,27/04/2004,0.0
62,train_Client_29096,11,371,13/07/2010,0.0
69,train_Client_29097,11,107,31/01/2002,0.0
62,train_Client_29098,11,303,30/03/2001,0.0
69,train_Client_29099,11,105,22/11/2018,1.0
69,train_Client_291,11,104,28/12/1994,0.0
60,train_Client_2910,11,101,19/02/1977,0.0
69,train_Client_29100,11,103,16/10/2012,0.0
69,train_Client_29101,11,106,09/05/1981,0.0
69,train_Client_29102,11,103,20/06/2008,0.0
63,train_Client_29103,11,306,27/10/1989,0.0
60,train_Client_29104,11,101,23/09/1999,0.0
69,train_Client_29105,11,104,27/12/2007,0.0
62,train_Client_29106,11,302,18/11/1981,0.0
60,train_Client_29107,11,101,25/09/1997,0.0
69,train_Client_29108,11,103,15/09/2018,0.0
62,train_Client_29109,11,307,22/10/1991,0.0
62,train_Client_2911,11,307,04/05/2018,0.0
63,train_Client_29110,11,313,12/09/2018,0.0
69,train_Client_29111,11,105,05/09/2013,0.0
62,train_Client_29112,11,310,18/05/2016,0.0
63,train_Client_29113,11,311,30/08/2002,0.0
60,train_Client_29114,11,101,22/12/2008,0.0
62,train_Client_29115,11,301,26/11/1981,0.0
69,train_Client_29116,11,106,24/11/2016,0.0
69,train_Client_29117,11,107,20/06/1994,0.0
60,train_Client_29118,11,101,23/02/2018,0.0
60,train_Client_29119,11,101,22/09/1998,0.0
69,train_Client_2912,11,104,08/06/1988,0.0
69,train_Client_29120,11,107,29/09/1993,0.0
69,train_Client_29121,11,107,21/11/2007,0.0
63,train_Client_29122,11,101,22/06/1988,0.0
62,train_Client_29123,11,371,27/08/2007,0.0
62,train_Client_29124,11,303,23/07/2007,0.0
69,train_Client_29125,11,104,13/05/2011,0.0
62,train_Client_29126,11,301,02/07/2007,0.0
60,train_Client_29127,11,101,01/09/2010,0.0
69,train_Client_29128,11,107,10/12/1996,0.0
60,train_Client_29129,11,101,25/02/2014,0.0
60,train_Client_2913,11,101,20/06/2007,0.0
69,train_Client_29130,11,107,29/10/1991,0.0
60,train_Client_29131,11,101,07/03/2011,0.0
62,train_Client_29132,11,302,15/12/2015,0.0
69,train_Client_29133,11,104,29/08/1994,0.0
62,train_Client_29134,11,307,19/04/1993,0.0
69,train_Client_29135,11,107,26/12/2011,0.0
63,train_Client_29136,11,101,07/05/1993,0.0
69,train_Client_29137,11,104,24/10/2011,0.0
62,train_Client_29138,11,304,06/02/1980,0.0
63,train_Client_29139,11,101,07/04/1987,0.0
63,train_Client_2914,11,306,21/12/2000,1.0
62,train_Client_29140,11,309,09/12/2014,0.0
62,train_Client_29141,11,305,07/06/1990,0.0
60,train_Client_29142,11,101,27/04/2009,0.0
60,train_Client_29143,11,101,26/02/1988,1.0
60,train_Client_29144,11,101,06/11/1998,0.0
62,train_Client_29145,11,309,31/03/2012,0.0
62,train_Client_29146,11,310,10/12/2003,0.0
63,train_Client_29147,11,313,29/10/1997,0.0
63,train_Client_29148,11,101,19/03/1993,0.0
62,train_Client_29149,11,304,22/05/2009,0.0
62,train_Client_2915,11,301,23/11/2012,0.0
63,train_Client_29150,11,312,25/06/1991,0.0
69,train_Client_29151,11,107,13/09/2000,0.0
60,train_Client_29152,11,101,19/10/2005,0.0
69,train_Client_29153,11,107,05/04/2007,0.0
69,train_Client_29154,11,107,10/08/2015,0.0
60,train_Client_29155,11,101,26/10/2009,0.0
60,train_Client_29156,11,101,12/12/2000,0.0
60,train_Client_29157,11,101,07/11/2016,0.0
60,train_Client_29158,11,101,19/06/1987,0.0
63,train_Client_29159,11,311,18/01/1993,0.0
69,train_Client_2916,11,105,09/05/2013,0.0
69,train_Client_29160,11,103,21/10/2015,0.0
69,train_Client_29161,11,104,24/11/1998,0.0
69,train_Client_29162,11,104,28/05/1990,0.0
63,train_Client_29163,11,311,25/11/1991,0.0
62,train_Client_29164,11,310,27/02/2006,0.0
69,train_Client_29165,11,104,08/10/2007,0.0
63,train_Client_29166,11,372,31/08/2007,0.0
62,train_Client_29167,11,301,25/02/2011,0.0
69,train_Client_29168,11,104,12/05/1998,0.0
62,train_Client_29169,11,301,28/02/1991,0.0
62,train_Client_2917,11,310,13/09/2005,0.0
63,train_Client_29170,11,313,27/11/2014,0.0
62,train_Client_29171,11,310,27/05/1997,0.0
69,train_Client_29172,12,107,28/09/1992,0.0
60,train_Client_29173,11,101,20/06/2006,0.0
60,train_Client_29174,12,101,06/11/2012,0.0
69,train_Client_29175,11,104,04/05/2006,0.0
63,train_Client_29176,11,308,12/05/2014,0.0
69,train_Client_29177,11,103,14/05/2013,1.0
60,train_Client_29178,11,101,15/04/1996,1.0
62,train_Client_29179,11,309,04/03/2013,0.0
63,train_Client_2918,11,306,11/06/1979,0.0
63,train_Client_29180,11,306,06/10/2008,0.0
63,train_Client_29181,11,306,16/09/1986,0.0
63,train_Client_29182,11,372,13/03/2013,0.0
60,train_Client_29183,11,101,10/12/1993,0.0
63,train_Client_29184,11,313,22/04/2017,0.0
60,train_Client_29185,11,101,04/10/1996,0.0
63,train_Client_29186,11,379,21/12/2000,0.0
69,train_Client_29187,11,103,31/07/2018,0.0
62,train_Client_29188,11,301,10/12/1985,0.0
63,train_Client_29189,11,312,31/12/2003,0.0
69,train_Client_2919,11,106,23/12/1988,0.0
69,train_Client_29190,12,104,13/08/2013,0.0
62,train_Client_29191,11,304,22/03/1979,0.0
69,train_Client_29192,11,104,19/05/2011,0.0
63,train_Client_29193,11,306,04/11/2016,0.0
60,train_Client_29194,11,101,16/04/1977,0.0
63,train_Client_29195,11,306,07/10/1988,0.0
69,train_Client_29196,11,103,25/08/1997,1.0
62,train_Client_29197,11,301,22/09/2000,0.0
69,train_Client_29198,11,103,12/10/2001,0.0
63,train_Client_29199,11,308,31/05/2016,1.0
60,train_Client_292,11,101,08/07/2002,0.0
62,train_Client_2920,11,302,05/03/1980,0.0
62,train_Client_29200,12,303,13/12/1984,0.0
62,train_Client_29201,11,304,20/06/2006,0.0
69,train_Client_29202,11,103,29/05/2012,1.0
62,train_Client_29203,11,307,09/11/2017,0.0
69,train_Client_29204,11,104,16/01/2014,0.0
69,train_Client_29205,11,107,14/04/2007,0.0
62,train_Client_29206,11,302,12/03/2003,0.0
62,train_Client_29207,11,304,07/04/2008,0.0
62,train_Client_29208,11,301,25/02/1983,0.0
62,train_Client_29209,11,301,20/09/1990,0.0
69,train_Client_2921,11,107,19/10/2017,0.0
69,train_Client_29210,11,103,23/08/2002,0.0
69,train_Client_29211,11,104,22/11/2013,0.0
69,train_Client_29212,11,103,31/03/1999,0.0
60,train_Client_29213,11,101,28/09/1990,0.0
63,train_Client_29214,11,312,21/03/2017,0.0
69,train_Client_29215,11,104,23/10/1989,0.0
60,train_Client_29216,11,101,24/09/2010,0.0
69,train_Client_29217,11,106,25/06/1991,0.0
60,train_Client_29218,11,101,18/09/2002,0.0
69,train_Client_29219,11,104,13/06/2007,0.0
69,train_Client_2922,11,107,22/10/1984,0.0
69,train_Client_29220,11,107,16/02/1998,0.0
62,train_Client_29221,11,301,29/11/2013,0.0
60,train_Client_29222,11,101,28/01/2014,0.0
63,train_Client_29223,11,311,05/07/1996,1.0
